Queens of the Stone Age	https://www.youtube.com/watch?v=3lw6MZBmY-U	0
Portugal. The Man	https://www.youtube.com/watch?v=pBkHHoOIIn8	0
Alice in Chains	https://www.youtube.com/watch?v=Nco_kh8xJDs	0
Arctic Monkeys	https://www.youtube.com/watch?v=71Es-8FfATo	0
The Beatles	https://www.youtube.com/watch?v=NCtzkaL2t_Y	0
Red Hot Chili Peppers	https://www.youtube.com/watch?v=Q0oIoR9mLwc	0
John Mayer	https://www.youtube.com/watch?v=mQ055hHdxbE	0
